2015-11-18 14:53:21,557 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==装载及初始化->True
2015-11-18 14:54:41,094 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（状态改变：置忙-->空闲）程序状态（PS03_置闲）
2015-11-18 14:54:41,105 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS04_置忙（2） -> PS03_置闲（1）
2015-11-18 14:54:41,116 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（示闲成功。）程序状态（PS03_置闲）
2015-11-18 14:54:44,356 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（状态改变：空闲-->置忙）程序状态（PS04_置忙）
2015-11-18 14:54:44,362 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS03_置闲（1） -> PS04_置忙（2）
2015-11-18 14:54:44,367 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（示忙成功。）程序状态（PS04_置忙）
2015-11-18 17:23:40,815 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==装载及初始化->True
2015-11-18 17:23:40,880 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：0；CurStatusName：准备就绪状态；）厂家消息（服务器已上线:UserName=AgentUser,UserGOR=25427969）程序状态（PS01_就绪）
2015-11-18 17:23:40,886 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：0；CurStatusName：准备就绪状态；）厂家消息（服务器已上线:UserName=LSUser,UserGOR=65537）程序状态（PS01_就绪）
2015-11-18 17:23:40,959 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：0；CurStatusName：准备就绪状态；）厂家消息（服务器已上线:UserName=ASUser,UserGOR=1245185）程序状态（PS01_就绪）
2015-11-18 17:23:40,966 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：0；CurStatusName：准备就绪状态；）厂家消息（服务器已上线:UserName=StatEvent,UserGOR=655361）程序状态（PS01_就绪）
2015-11-18 17:23:40,974 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：0；CurStatusName：准备就绪状态；）厂家消息（服务器已上线:UserName=StatUser,UserGOR=655362）程序状态（PS01_就绪）
2015-11-18 17:23:40,991 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：0；CurStatusName：准备就绪状态；）厂家消息（服务器已上线:UserName=EDSUser,UserGOR=1638401）程序状态（PS01_就绪）
2015-11-18 17:23:40,746 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==添加技能组->1098 1
2015-11-18 17:23:41,890 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==签入->True
2015-11-18 17:23:42,150 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：0；CurStatusName：准备就绪状态；）厂家消息（座席签入成功）程序状态（PS01_就绪）
2015-11-18 17:23:42,219 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（状态改变：准备就绪状态-->置忙）程序状态（PS04_置忙）
2015-11-18 17:23:42,234 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS01_就绪（0） -> PS04_置忙（2）
2015-11-18 17:23:42,244 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（签入成功。）程序状态（PS04_置忙）
2015-11-18 17:23:43,455 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==置闲->True
2015-11-18 17:23:43,712 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（状态改变：置忙-->空闲）程序状态（PS03_置闲）
2015-11-18 17:23:43,719 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS04_置忙（2） -> PS03_置闲（1）
2015-11-18 17:23:43,731 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（示闲成功。）程序状态（PS03_置闲）
2015-11-18 17:26:26,725 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==开始监听（座席工号,1898）->False
2015-11-18 17:26:26,734 [1] INFO  HollyContact5_Demo.Loger [(null)] - [^^^厂家错误通知^^^]OnError ：CTIErrorCode:0   ErrorCode:15  ErrorDesc:
2015-11-18 17:26:35,206 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（状态改变：空闲-->置忙）程序状态（PS04_置忙）
2015-11-18 17:26:35,213 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS03_置闲（1） -> PS04_置忙（2）
2015-11-18 17:26:35,222 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（示忙成功。）程序状态（PS04_置忙）
2015-11-18 17:26:37,644 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==开始监听（座席工号,1898）->False
2015-11-18 17:26:37,659 [1] INFO  HollyContact5_Demo.Loger [(null)] - [^^^厂家错误通知^^^]OnError ：CTIErrorCode:0   ErrorCode:15  ErrorDesc:
2015-11-18 17:26:41,300 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==休息（BS0_自动）->True
2015-11-18 17:26:41,536 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：16；CurStatusName：休息；）厂家消息（状态改变：置忙-->休息）程序状态（PS05_休息）
2015-11-18 17:26:41,541 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS04_置忙（2） -> PS05_休息（16）
2015-11-18 17:26:41,549 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：16；CurStatusName：休息；）厂家消息（休息开始。）程序状态（PS05_休息）
2015-11-18 17:26:42,401 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==结束休息->True
2015-11-18 17:26:42,642 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（状态改变：休息-->空闲）程序状态（PS03_置闲）
2015-11-18 17:26:42,648 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS05_休息（16） -> PS03_置闲（1）
2015-11-18 17:26:42,658 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（休息结束。）程序状态（PS03_置闲）
2015-11-18 17:26:44,020 [1] INFO  HollyContact5_Demo.Loger [(null)] - [^^^厂家错误通知^^^]OnError ：CTIErrorCode:0   ErrorCode:10  ErrorDesc:当前状态不允许该操作,必须是置忙、整理等状态。
2015-11-18 17:26:44,020 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==置闲->False
2015-11-18 17:26:46,172 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（状态改变：空闲-->置忙）程序状态（PS04_置忙）
2015-11-18 17:26:46,183 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS03_置闲（1） -> PS04_置忙（2）
2015-11-18 17:26:46,190 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（示忙成功。）程序状态（PS04_置忙）
2015-11-18 17:26:46,858 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==置闲->True
2015-11-18 17:26:47,095 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（状态改变：置忙-->空闲）程序状态（PS03_置闲）
2015-11-18 17:26:47,106 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS04_置忙（2） -> PS03_置闲（1）
2015-11-18 17:26:47,116 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（示闲成功。）程序状态（PS03_置闲）
2015-11-18 17:26:50,161 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==开始监听（座席工号,1898）->False
2015-11-18 17:26:50,180 [1] INFO  HollyContact5_Demo.Loger [(null)] - [^^^厂家错误通知^^^]OnError ：CTIErrorCode:0   ErrorCode:15  ErrorDesc:
2015-11-18 17:26:55,051 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（状态改变：空闲-->置忙）程序状态（PS04_置忙）
2015-11-18 17:26:55,065 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS03_置闲（1） -> PS04_置忙（2）
2015-11-18 17:26:55,077 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（示忙成功。）程序状态（PS04_置忙）
2015-11-18 17:27:54,802 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==强插（座席工号,1898）->True
2015-11-18 17:27:57,134 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（强插开始：ContactID=20151118172714697_1_738_UIP5,CurrStatus=36,LastStatus=21,OtherParty=35199,ResonCode=21,ResonDesc=ActTpConferenced）程序状态（PS04_置忙）
2015-11-18 17:27:57,369 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（座席话务处理）程序状态（PS04_置忙）
2015-11-18 17:27:57,378 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（录音开始：ContactID=20151118172714697_1_738_UIP5,ANI=01068492345,DNIS=1005,ResonCode=77,ResonDesc=_??? (77)）程序状态（PS04_置忙）
2015-11-18 17:30:20,809 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==挂机->True
2015-11-18 17:30:20,887 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（录音停止：ContactID=20151118172714697_1_738_UIP5,ANI=01068492345,DNIS=1005,FileName=/var/spool/hollyRecord/2015/11/35197/35197_20151118172757324.mp3,TimeLen=143679,ResonCode=78,ResonDesc=_??? (78)）程序状态（PS04_置忙）
2015-11-18 17:30:20,935 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（话路被挂断：ContactID=20151118172714697_1_738_UIP5,CurrStatus=21,LastStatus=36,OtherParty=35199,ResonCode=16,ResonDesc=ActTpDisconnected）程序状态（PS04_置忙）
2015-11-18 17:30:20,948 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：15；CurStatusName：工作整理；）厂家消息（状态改变：置忙-->工作整理）程序状态（PS06_话后）
2015-11-18 17:30:20,956 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS04_置忙（2） -> PS06_话后（15）
2015-11-18 17:30:20,965 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：15；CurStatusName：工作整理；）厂家消息（整理工作开始。）程序状态（PS06_话后）
2015-11-18 17:31:08,050 [1] INFO  HollyContact5_Demo.Loger [(null)] - [^^^厂家错误通知^^^]OnError ：CTIErrorCode:0   ErrorCode:14  ErrorDesc:当前状态不允许该操作,必须是空闲、置忙等状态。
2015-11-18 17:31:08,050 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==开始监听（座席工号,1898）->False
2015-11-18 17:31:10,139 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==置闲->True
2015-11-18 17:31:10,377 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（状态改变：工作整理-->空闲）程序状态（PS03_置闲）
2015-11-18 17:31:10,388 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS06_话后（15） -> PS03_置闲（1）
2015-11-18 17:31:10,407 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（示闲成功。）程序状态（PS03_置闲）
2015-11-18 17:31:12,025 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==开始监听（座席工号,1898）->True
2015-11-18 17:31:13,049 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（监听开始：ContactID=20151118172714697_1_738_UIP5,CurrStatus=35,LastStatus=21,OtherParty=35199,ResonCode=21,ResonDesc=ActTpConferenced）程序状态（PS03_置闲）
2015-11-18 17:31:13,283 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（座席话务处理）程序状态（PS03_置闲）
2015-11-18 17:31:20,684 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==挂机->True
2015-11-18 17:31:20,901 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（话路被挂断：ContactID=20151118172714697_1_738_UIP5,CurrStatus=21,LastStatus=35,OtherParty=35199,ResonCode=16,ResonDesc=ActTpDisconnected）程序状态（PS03_置闲）
2015-11-18 17:31:20,916 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：15；CurStatusName：工作整理；）厂家消息（状态改变：空闲-->工作整理）程序状态（PS06_话后）
2015-11-18 17:31:20,926 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS03_置闲（1） -> PS06_话后（15）
2015-11-18 17:31:20,939 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：15；CurStatusName：工作整理；）厂家消息（整理工作开始。）程序状态（PS06_话后）
2015-11-18 17:31:22,547 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==置闲->True
2015-11-18 17:31:22,828 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（状态改变：工作整理-->空闲）程序状态（PS03_置闲）
2015-11-18 17:31:22,840 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS06_话后（15） -> PS03_置闲（1）
2015-11-18 17:31:22,855 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：1；CurStatusName：空闲；）厂家消息（示闲成功。）程序状态（PS03_置闲）
2015-11-18 17:31:24,821 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==拦截（座席工号,1898）->True
2015-11-18 17:31:25,337 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：3；CurStatusName：震铃；）厂家消息（状态改变：空闲-->震铃）程序状态（PS07_来电震铃）
2015-11-18 17:31:25,349 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS03_置闲（1） -> PS07_来电震铃（3）
2015-11-18 17:31:25,371 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：3；CurStatusName：震铃；）厂家消息（来电振铃。）程序状态（PS07_来电震铃）
2015-11-18 17:31:25,387 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：3；CurStatusName：震铃；）厂家消息（座席话务处理）程序状态（PS07_来电震铃）
2015-11-18 17:31:27,643 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：20；CurStatusName：顾问方通话；）厂家消息（状态改变：震铃-->顾问方通话）程序状态（PS10_咨询方通话_接受者）
2015-11-18 17:31:27,658 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS07_来电震铃（3） -> PS10_咨询方通话_接受者（20）
2015-11-18 17:31:27,690 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：20；CurStatusName：顾问方通话；）厂家消息（被咨询方（顾问方）通话状态。）程序状态（PS10_咨询方通话_接受者）
2015-11-18 17:31:27,876 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：20；CurStatusName：顾问方通话；）厂家消息（录音开始：ContactID=20151118172714697_1_738_UIP5,ANI=01068492345,DNIS=1005,ResonCode=77,ResonDesc=_??? (77)）程序状态（PS10_咨询方通话_接受者）
2015-11-18 17:31:27,893 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：5；CurStatusName：两方通话；）厂家消息（状态改变：顾问方通话-->两方通话）程序状态（PS08_普通通话）
2015-11-18 17:31:27,910 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS10_咨询方通话_接受者（20） -> PS08_普通通话（5）
2015-11-18 17:31:27,925 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：5；CurStatusName：两方通话；）厂家消息（坐席咨询转接,被咨询通话结束,普通通话开始）程序状态（PS08_普通通话）
2015-11-18 17:36:56,977 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：5；CurStatusName：两方通话；）厂家消息（录音停止：ContactID=20151118172714697_1_738_UIP5,ANI=01068492345,DNIS=1005,FileName=/var/spool/hollyRecord/2015/11/35197/35197_20151118173127814.mp3,TimeLen=329306,ResonCode=78,ResonDesc=_??? (78)）程序状态（PS08_普通通话）
2015-11-18 17:36:57,208 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：5；CurStatusName：两方通话；）厂家消息（话路被挂断：ContactID=20151118172714697_1_738_UIP5,CurrStatus=21,LastStatus=28,OtherParty=151157,ResonCode=16,ResonDesc=ActTpDisconnected）程序状态（PS08_普通通话）
2015-11-18 17:36:57,228 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：5；CurStatusName：两方通话；）厂家消息（通话结束。）程序状态（PS08_普通通话）
2015-11-18 17:36:57,265 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：15；CurStatusName：工作整理；）厂家消息（状态改变：两方通话-->工作整理）程序状态（PS06_话后）
2015-11-18 17:36:57,286 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS08_普通通话（5） -> PS06_话后（15）
2015-11-18 17:36:57,306 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：15；CurStatusName：工作整理；）厂家消息（整理工作开始。）程序状态（PS06_话后）
2015-11-18 17:44:07,856 [1] INFO  HollyContact5_Demo.Loger [(null)] - [^^^厂家错误通知^^^]OnError ：CTIErrorCode:0   ErrorCode:17  ErrorDesc:当前状态不允许该操作,必须是空闲、置忙等状态。
2015-11-18 17:44:07,856 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==强插（座席工号,1898）->False
2015-11-18 17:44:11,503 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（状态改变：工作整理-->置忙）程序状态（PS04_置忙）
2015-11-18 17:44:11,508 [1] INFO  HollyContact5_Demo.Loger [(null)] - [>>>厂家状态变化<<<]OnStatusChange ：PS06_话后（15） -> PS04_置忙（2）
2015-11-18 17:44:11,516 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（示忙成功。）程序状态（PS04_置忙）
2015-11-18 17:44:12,598 [1] INFO  HollyContact5_Demo.Loger [(null)] - [HollyContactHelper]用户操作==强插（座席工号,1898）->True
2015-11-18 17:44:13,856 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（强插开始：ContactID=20151118174308642_1_760_UIP5,CurrStatus=36,LastStatus=21,OtherParty=35199,ResonCode=21,ResonDesc=ActTpConferenced）程序状态（PS04_置忙）
2015-11-18 17:44:14,089 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（座席话务处理）程序状态（PS04_置忙）
2015-11-18 17:44:14,096 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（录音开始：ContactID=20151118174308642_1_760_UIP5,ANI=01068492668,DNIS=1005,ResonCode=77,ResonDesc=_??? (77)）程序状态（PS04_置忙）
2015-11-18 17:47:20,579 [1] INFO  HollyContact5_Demo.Loger [(null)] - [@@@厂家消息通知@@@]OnMessage ：厂家状态（CurStatus：2；CurStatusName：置忙；）厂家消息（录音停止：ContactID=20151118174308642_1_760_UIP5,ANI=01068492668,DNIS=1005,FileName=/var/spool/hollyRecord/2015/11/35197/35197_20151118174414012.mp3,TimeLen=186657,ResonCode=78,ResonDesc=_??? (78)）程序状态（PS04_置忙）
